generation, best seeker, average seeker, best avoider, average avoider
570, 3610, 2817.5, 6613, 905.0
571, 3701, 2760.75, 6860, 1070.28125
572, 3586, 2715.0625, 6829, 1107.90625
573, 3751, 2999.375, 6690, 950.15625
574, 3818, 3070.1875, 6883, 713.890625
575, 3759, 2839.25, 6873, 1029.0
576, 3905, 2725.625, 6792, 1018.703125
577, 3865, 3015.5, 6726, 967.390625
578, 3360, 2557.5625, 6800, 1372.15625
579, 3586, 2809.1875, 6654, 1042.734375
580, 3766, 2679.0, 6721, 1068.875
581, 3858, 3074.75, 6926, 698.625
582, 3664, 2786.4375, 6823, 1044.859375
583, 3885, 2906.25, 6619, 952.046875
584, 3815, 3020.625, 6589, 733.890625
585, 3789, 2994.0, 6872, 849.109375
586, 3792, 3007.0625, 6626, 693.65625
587, 3851, 2929.375, 6820, 850.515625
588, 3782, 2711.5, 6558, 1145.703125
589, 3750, 2979.5, 6701, 834.03125
590, 3653, 2863.6875, 6787, 797.203125
591, 3791, 2654.25, 6914, 1230.9375
592, 3781, 2902.0625, 6816, 981.0
593, 3866, 2842.5625, 6773, 985.25
594, 3667, 2899.25, 6691, 900.828125
595, 3720, 2701.375, 6798, 1190.03125
596, 3616, 2857.375, 6822, 1006.8125
597, 3789, 2565.375, 6797, 1194.375
598, 3813, 2832.0, 6814, 1017.578125
599, 3730, 2902.5625, 6806, 984.5625
600, 3755, 2820.3125, 6765, 1195.25
601, 3833, 3091.1875, 6563, 623.53125
602, 3790, 3024.4375, 6810, 716.09375
603, 3772, 2664.3125, 6843, 1288.3125
604, 3799, 3098.375, 6745, 652.1875
605, 3639, 2852.0, 6829, 866.25
606, 3740, 2841.0625, 6437, 1108.109375
607, 3697, 2849.9375, 6823, 1033.359375
608, 3884, 2725.0, 6786, 1087.78125
